HRR #,HRR name,State,Medicare enrollees (2012),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2012)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2012)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2012)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2012)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2012)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2012)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2012)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2012)"
248,St. Joseph,MI,16281,8822.05,9283.14,3996.74,4283.3,2135.91,2184.93,1487.29,1555.52,584.23,608.31,348.23,380.88,267.28,265.12
249,Traverse City,MI,32911,8375.96,8684.97,3677.65,3746.77,2183.64,2211.52,1598.58,1739.91,317.96,344.85,316.07,362.36,263.05,263.2
250,Duluth,MN,31361,7825.32,7768.72,3894.15,3837.99,1481.72,1519.47,1832.68,1801.63,202.54,198.23,223.58,214.92,188.12,191.16
251,Minneapolis,MN,165004,8111.97,7997.69,3968.31,3833.33,1842.5,1889.31,1596.28,1574.87,245.5,235.52,253.85,255.36,214.91,216.21
253,Rochester,MN,37724,7442.13,7324.69,3791.94,3538.63,1544.14,1653.83,1609.57,1622.87,112.61,113.33,191.57,199.59,219.37,221
254,St. Cloud,MN,13455,8080.04,7647.12,4025.62,3635.01,1722.17,1768.74,1746.13,1662.91,226.84,215.75,178.4,180.47,208.56,208.61
256,St. Paul,MN,48826,8452.03,8194.92,4120.57,3898.67,2026.54,2076.52,1406.04,1344.51,318.64,300.31,354.63,347.79,224.89,224.63
263,Cape Girardeau,MO,35964,8461.63,9311.42,3962.64,4487.36,1890.34,1975.71,1683.58,1830.55,280.21,307.7,324.44,389.91,311.23,312.55
264,Columbia,MO,85563,8226.17,9042.2,3852.81,4376.87,2104.95,2173.77,1473.11,1621.95,240.62,263.67,259.8,309.25,283.42,285.96
267,Joplin,MO,45745,8719.4,9669.11,4217.63,4829.07,1899.46,1986.52,1472.88,1609.76,445.05,486.13,381.24,455.16,303.61,304.55
268,Kansas City,MO,213890,9078.22,9643.23,4098.24,4512.9,2216.54,2282.12,1588.63,1632.27,389.93,398.16,536.66,556.23,239.88,252.82
270,Springfield,MO,89927,8138.84,9030.56,3655.98,4185.81,1774.04,1885.55,1608.9,1747.6,396.45,431.71,442.88,522.17,261.22,263.24
273,St. Louis,MO,315981,9251.23,9976.02,4290.47,4843.07,2389.23,2412.52,1535.31,1621.93,441.12,464.73,333.3,372.12,258.97,258.53
257,Gulfport,MS,20087,9920.5,11034.03,4612.02,5362.72,2163.21,2301.98,1467.73,1599.23,862.77,949.83,536.02,543.72,311.6,310.79
258,Hattiesburg,MS,32934,9644.67,10768.08,4306.39,5056.98,2573.94,2637.78,1189.23,1333.23,820.85,920.74,454.13,528.69,314.54,311.86
259,Jackson,MS,108376,9555.05,10910.35,4197.84,5060,2196.44,2299.64,1334.96,1499.49,1016.83,1146.13,488.87,566.1,273.17,272.41
260,Meridian,MS,24635,9640.13,11272.47,4135.3,5206.25,2212.98,2313.85,1495.76,1711.17,810.92,929.63,718.11,824.28,252.14,251.59
261,Oxford,MS,16867,9360.58,10472.14,4112.81,4701.29,2078.76,2183.73,1487.32,1690.73,855.19,980.5,474.52,555.9,332.62,333.94
262,Tupelo,MS,47555,8720.15,9938.17,3754.58,4467.17,2079.49,2211.96,1448.28,1656.12,593.11,680.84,491.92,572.38,352.12,350.22
274,Billings,MT,66178,7379.3,7410.69,3267.63,3291.9,1608.96,1614.17,1823.81,1789.76,163.79,160.8,259.8,295.48,228.89,233.22
275,Great Falls,MT,17009,7723.83,7848.98,3554.96,3700.38,1684.61,1681.08,1783.59,1749.5,204.99,200.38,205.98,221.86,258.39,264.13
276,Missoula,MT,48821,7235.78,7387.2,3128.67,3282.54,1644.7,1633.97,1700.91,1679.33,223.84,220.66,272.64,304.42,229.35,236.16
309,Asheville,NC,97375,7610.59,8232.8,3286.17,3655.24,2021.79,2171.86,1245.49,1324.11,369.28,392.38,411.2,412.51,269.35,271.02
311,Charlotte,NC,225193,8527.91,9117.22,3729.37,4054.38,2476.09,2637.96,1204.02,1263.64,433.24,458.84,418.64,422.43,267.76,280.51
312,Durham,NC,136556,8346.12,8733.6,3914.58,4011.59,2204.2,2391.23,1342.91,1419.46,294.7,310.73,339.69,354.39,250.85,250.68
313,Greensboro,NC,46396,8197.39,8790.64,3690.9,3988.32,2150.99,2336.5,1279.37,1350.82,421.9,446.86,417.3,431.42,235.36,235.44
314,Greenville,NC,104864,8815.64,9134.96,4145.65,4077.05,2597.78,2863.41,1194.04,1269.33,296.06,316.54,328.68,361.43,256.88,256.7
315,Hickory,NC,33262,8191.82,8851.3,3480.56,3837.74,2289.85,2504.61,1198.07,1275.56,381.85,409.52,526.46,505.89,312.71,314.42
318,Raleigh,NC,177094,8779.6,9300.86,3979.85,4167.74,2629.44,2903.14,1207.56,1246.69,360.48,373.11,362.09,373.58,247.72,246.92
319,Wilmington,NC,60458,9047.66,9498.72,3901.15,3978.35,2862.47,3165.12,1145.34,1196.19,370.91,386.56,535.82,534.16,246.05,246.61
320,Winston-Salem,NC,94315,8901.49,9674.54,4113.81,4479.08,2179.93,2430.69,1421.13,1545.59,470.48,514.08,418.85,406.78,296.56,296.58
321,Bismarck,ND,27569,7755.6,8086.43,3596.45,3919.98,1963.87,1986.02,1832.22,1797.66,115.13,113.1,71.86,88.42,198.19,199.3
322,Fargo/Moorhead MN,ND,47658,7682.3,7958.07,3573.06,3722.13,1571.79,1613.1,1962.01,2000.28,170.44,173.98,203.9,237.37,221.95,226.71
323,Grand Forks,ND,16258,8206.84,8487.32,3977.07,4137.27,1462.14,1512.96,2327.15,2370.99,129.3,132.93,80.65,95.76,267.93,270.97
324,Minot,ND,15225,7100.33,7469.09,3367.25,3708.84,1293.42,1348.83,2179.86,2140.91,65.71,64.81,49.55,55.3,172.6,174.59
277,Lincoln,NE,71970,8410.76,8869.13,3784.24,4069.67,2083.57,2139.46,1775.68,1854.8,243.98,252.13,275.98,305.25,258.17,257.36
278,Omaha,NE,134431,8667.95,8980.86,4109.03,4259.52,2031.53,2109.51,1692.95,1747.91,309.49,314.73,291.64,312.1,238.71,240.03
281,Lebanon,NH,58978,8270.03,7443.38,4083.61,3347.19,1193.15,1203.1,2189.7,2089.18,420.91,410.12,227.26,231.94,179.87,178.49
282,Manchester,NH,104042,8831.11,8450.93,4188.42,4023.03,1959.42,1929.24,1711.06,1576.99,485.99,451.73,289.97,273.4,205.97,202.69
283,Camden,NJ,330861,10929.58,10307.6,5020.36,4767.76,3753.99,3537.65,1148.33,1051.72,389.78,357.71,386.84,365.08,232.46,229.87
284,Hackensack,NJ,125594,11730.09,10269.52,5779.4,4929.7,3817.52,3521.06,1304.47,1099.09,393.03,329.75,244.39,202.47,224.17,221.42
285,Morristown,NJ,109301,10045.34,9356.2,4599.01,4317.17,3505.44,3244.4,1074.36,977.39,342.99,314.05,316.3,298,202.56,200.64
288,New Brunswick,NJ,97049,10610.15,9691.29,4867.88,4384.27,3812.72,3516.89,1137.02,1040.62,317.83,292.68,269.01,252.88,222.08,219.34
289,Newark,NJ,109758,11485.18,10158.01,5780.75,4948.82,3771.7,3475.45,1196.26,1071.41,331.97,296.44,249.42,222.62,221.52,218.69
291,Paterson,NJ,37398,11964.97,10457.62,5976.95,5048.68,3841.36,3542.01,1255.51,1088.39,355.57,302.16,325.56,271.79,238.1,235.53
292,Ridgewood,NJ,44384,11117.47,9919.71,5287.47,4641.91,3767.07,3494.71,1226.23,1043.87,377.11,318.44,244.96,207.84,226.09,224.31
293,Albuquerque,NM,130171,7323.37,7290.02,3269.23,3144.28,1878.12,1928.46,1137.55,1152.61,378.78,382.96,412.25,430.64,250.22,253.92
279,Las Vegas,NV,126111,11290.37,10735.23,5288.53,5060.74,3497.37,3387.39,885.94,813.87,802.98,726.38,633,548.68,253.62,251.18
280,Reno,NV,75488,8193.16,7850.41,3747.03,3573.29,2254.34,2174.68,1268.47,1191.4,284.27,269.16,341.65,345.55,271.71,273.68
295,Albany,NY,176151,8539.96,8564.02,4043.38,4055.33,2583.08,2593.67,1176.58,1175.75,324.18,322.42,208.54,212.7,215.13,213.82
296,Binghamton,NY,39519,7782.86,8240.75,3619.36,3824.33,1949.11,2078.16,1519.4,1605.54,297.89,315.43,177.57,197.51,244.66,244.14
297,Bronx,NY,53957,13232.49,9895.9,7859.72,5221.5,3269.38,2971.44,1214.23,1017.39,415.48,347.17,224.77,174.99,235.96,234.03
299,Buffalo,NY,75584,7980.69,8203.82,3874.57,3971.9,2179.05,2296.81,1052.51,1067.93,446.82,449.46,212.23,204.38,224.27,224.6
300,Elmira,NY,33518,8050.69,8827.41,3915.91,4458.57,2366.25,2484.28,1184.18,1261.99,251.6,269.24,127.68,143.83,243.9,242.75
301,East Long Island,NY,390547,12049.1,10245.2,5862.08,4727.8,4309.49,3908.71,1018.23,868.92,479.93,409.52,185.18,144.53,224.72,221.95
303,Manhattan,NY,313658,13196.06,10305.88,6984.28,4773.96,4120.96,3787.16,1099.3,924.11,573.32,481.1,186.33,146.2,246.54,242.09
304,Rochester,NY,61178,7299.49,7748.96,3481.75,3722.32,1849.38,1947.72,1214.84,1297.27,377.44,401.66,183.05,188.78,216.47,215.35
307,Syracuse,NY,100289,8139.56,8271.15,3935.08,3906.54,2491.18,2614.21,1021.6,1048.65,360.64,365.42,98.24,104.37,258.15,257.48
308,White Plains,NY,108714,11073.43,9573.48,5549.71,4614.91,3570.88,3283.58,1173.8,995.5,438.82,371.19,183.24,156.32,187.07,185.39
325,Akron,OH,45430,9682.63,10442.84,4832.49,5299.1,2249.33,2411.12,1428.81,1514.53,432.11,458.28,479.8,496.63,243.8,243.05
326,Canton,OH,45608,9152.8,9846.22,4445.18,4864.71,2380.64,2507.45,1358.47,1450.4,333.73,355.52,394.6,424.27,234.99,234.07
327,Cincinnati,OH,116145,9530.19,10045.36,4499.86,4882.46,2438.44,2521.08,1305.73,1347.59,504.35,520.02,577.76,551.21,196.14,214.63
328,Cleveland,OH,173537,9707.51,10453.12,4646.79,5120.43,2314.36,2431.75,1571.39,1657.81,425.73,449.18,522.23,542.63,213.5,234.63
329,Columbus,OH,211369,9871.43,10291.53,4792.02,4990.91,2282.96,2420.21,1520.85,1576.47,537.02,551.54,468.95,480.71,275.07,274.73
330,Dayton,OH,87545,9625.36,10260.77,4563.9,4960.84,2456.61,2616.47,1342.2,1396.95,544.62,566.26,453.72,455.61,261.33,260.61
331,Elyria,OH,23908,10256.87,11351.14,5102.95,5895.19,2469.99,2613.35,1640.32,1725.85,377.03,396.88,432.04,452.25,232.99,264.78
332,Kettering,OH,31427,9912.4,10398.95,4419.32,4767.73,2674.19,2778.07,1268.51,1304.7,682.08,703.35,623.14,594.44,230.33,239.09
334,Toledo,OH,84168,9875.48,10326.95,4822.84,5081.02,2384.93,2501.67,1527.08,1597.29,390.08,407.96,485.1,474.79,260.55,257.93
335,Youngstown,OH,53379,9904.02,10951.33,4832.82,5544.85,2705.75,2870.26,1418.63,1532.86,371.53,400.95,303.25,325.04,281.25,281.98
336,Lawton,OK,23006,9083.74,10038.5,4031.11,4602.56,1967.52,2098.92,1356.82,1453.88,1079.73,1164.88,405.79,481.56,271.94,270.97
339,Oklahoma City,OK,191319,9421.75,10267.25,4129,4602.73,2106.7,2229.35,1396.89,1500.09,1012.92,1091.12,525.87,598.01,285.34,285.83
340,Tulsa,OK,132048,8903.6,9899.21,3862.85,4437.73,2191.92,2330.51,1141.41,1248.05,916.12,1003.05,576.95,667.31,256.1,257.06
341,Bend,OR,26056,7179.62,6780.51,2780.57,2522.99,2327.84,2302.41,1040.71,972.94,304.97,282.36,475.19,446.35,224.06,224.01
342,Eugene,OR,65550,7376,6993.06,3358.34,3067.46,1945.13,1943.98,1221.59,1147.92,304.83,285.41,287.38,286.96,243.25,243.01
343,Medford,OR,56358,7445.36,7236.08,3383.25,3235.28,2056.68,2067.49,1216.43,1152.48,262.35,249.96,252.81,257.58,247.46,246.27
344,Portland,OR,144667,8094.59,7621.8,3796.87,3461.24,1846.33,1832.32,1484.28,1401.52,358.79,336.36,381.43,362.83,224.57,222.19
345,Salem,OR,15038,7609.01,7334.47,3277.87,3131.06,2167.01,2176.25,1233.83,1142.79,358.14,332.55,333.17,314.67,229.38,227.61
346,Allentown,PA,128127,9908.12,10033.5,4877.33,5034.07,2691.44,2729.41,1435.38,1357.12,389.2,378.85,293.3,307.36,230.26,228.97
347,Altoona,PA,23953,10071.56,10882.53,4690.24,5191.34,2350.4,2439.62,1685.9,1796.05,569.8,605.81,534,599.05,231.13,233.33
350,Danville,PA,48412,8352.72,8815.05,4109.77,4334.71,2027.61,2100.5,1376.28,1479.15,353.89,380.93,240.67,271.39,258.62,258.67
351,Erie,PA,68356,8728.63,9484.37,4202.08,4674.09,2139.1,2239.7,1529.91,1652.14,380.64,407.9,223.84,252.85,270.65,271.88
352,Harrisburg,PA,92013,9034.71,9406.9,4416.9,4610.74,2382.42,2445.06,1431.5,1499.09,275.71,286.71,304.12,337.66,228.68,227.5
354,Johnstown,PA,13339,10375.1,11005.18,5165.2,5521.99,2371.97,2438.98,1447.14,1534.38,603.66,642.88,501.64,564.19,263.97,266.64
355,Lancaster,PA,61946,8540.83,8774.57,3920.87,4158.39,2397.66,2428.12,1338.96,1321.98,301.89,297.65,358.97,345.57,225.3,224.86
356,Philadelphia,PA,318487,10840.52,10180.66,5028.64,4657.75,3404.54,3252.13,1320.65,1245.24,506.5,478.28,372.65,343.11,223.48,222.49
357,Pittsburgh,PA,171691,9947.08,10792.38,4969.31,5477.76,2290.85,2395.38,1472.22,1583.87,548.6,590.87,418.69,462.16,227.99,250.42
358,Reading,PA,54485,9858.46,10041.15,4991.05,5087.85,2761.15,2794.25,1307.05,1333.04,378.94,388.01,219.89,232.92,218.96,218.29
359,Sayre,PA,23127,8180.55,8823.39,4191.46,4601.31,2002.3,2086.82,1280.59,1378.8,264.63,284.99,184.65,210.11,257.27,257.96
360,Scranton,PA,40288,9428.04,10174.21,4557.26,5103.05,2678.45,2738.11,1056.42,1125.59,523.14,564.92,366.94,395.58,244.17,243.53
362,Wilkes-Barre,PA,30718,9928.47,10664.24,4901.57,5417.86,2558.43,2601.68,1222,1310.98,686.68,744.59,311.02,334.79,256.02,254.21
363,York,PA,41739,8895.97,9002.93,4377.02,4389.16,2459.96,2526.48,1330.79,1341.38,261.58,265.74,245.77,257.58,226.99,225.15
364,Providence,RI,92381,9774.38,8848.7,4635.55,4162.25,2629.34,2560.02,1368.71,1122.27,589.8,485.24,360.6,327.34,192.11,191.33
365,Charleston,SC,123366,8900.88,9602.76,3558.15,3987.18,2876.85,3018.74,1198.92,1271.53,407.53,430.59,627.13,671.57,259.43,255.02
366,Columbia,SC,122707,8492.12,9159.23,3590.24,3949.9,2561.54,2708.13,1127.45,1206.91,368.14,393.5,612.78,675.73,266.68,261.72
367,Florence,SC,43306,8819.41,9765.24,3940.43,4518.03,2278.45,2431.63,1316.88,1427.69,289.35,312.93,773.37,865.04,283.12,279.91
368,Greenville,SC,92104,8859.97,9415,3958.74,4284.73,2479.63,2651.58,1256.28,1305.36,358.56,370.61,540.88,541.72,264.96,259.97
369,Spartanburg,SC,37659,8631.19,9409.87,3869.57,4272.38,2229.02,2511.11,1231.51,1290.91,375.9,393.69,651.89,673.56,279.21,274.45
370,Rapid City,SD,24862,7520.85,7442.29,3715.79,3644.33,1775.85,1814.9,1511.21,1461.53,152.02,146.59,101.44,108.38,231.88,233.93
371,Sioux Falls,SD,96105,7766.06,7973.16,3575.14,3695.83,1697.73,1762.12,1972.58,1970.72,133.22,133.08,180.85,198.95,229.98,232.89
373,Chattanooga,TN,70008,9035.46,10052.53,3860.73,4560.78,2546.98,2706.92,1150.24,1235.57,678.93,732.14,499.44,526.41,309.82,307.26
374,Jackson,TN,44906,9437.15,10649.23,4327.73,5125.43,2418.87,2569.16,1219.83,1351.85,908.9,1013.05,241.49,277.35,325.39,320.98
375,Johnson City,TN,26354,8905.39,10066.15,4209.36,4966.78,2281.87,2426.66,1130.75,1259.13,522.92,589.06,453.12,526.2,318.87,317.54
376,Kingsport,TN,45815,9057.22,10429.65,4124.97,5017.43,2224.28,2416.15,1226.43,1378.33,880.67,992,278.14,320.84,361.16,359.04
377,Knoxville,TN,128365,8723.81,10002.51,3636.7,4491.42,2503.16,2640.98,1166.7,1309.42,794.11,892.14,327.62,391.05,308.39,305.27
379,Memphis,TN,164090,9345.68,10101.55,4311.41,4765.58,2486.63,2611.61,1240.31,1322.11,595.1,645.9,418.36,463.63,290.87,289.31
380,Nashville,TN,239423,9437.64,10437.62,4392.92,5061.32,2541.28,2723.33,1150.22,1235.08,763.02,819,310.97,327.13,293.4,289.65
382,Abilene,TX,38424,9355.72,10205.58,4112.6,4659.42,2112.44,2215.23,1396.58,1489.63,998.6,1045.05,475.43,541.36,287.67,288.44
383,Amarillo,TX,45841,9454.99,10308.48,4017.91,4424.49,2680.8,2937.86,1119.09,1207.73,809.89,868.55,540.46,582.55,292.57,295.24
385,Austin,TX,115071,9765.09,10488.36,4072.38,4418.61,3004.46,3311.43,1085.25,1111.17,829.4,848.68,528.02,554.97,257.03,254.22
386,Beaumont,TX,44330,10634.58,11447.94,4399.76,4922.42,2743.21,2868.3,1225.32,1290.96,1269.01,1323.42,725.85,769.53,281.65,281.21
388,Bryan,TX,20887,9560.91,10041.29,4186.38,4492.03,2439.96,2531.71,1297.95,1334.88,1076.76,1106.8,331.22,348.13,224.7,223.77
390,Corpus Christi,TX,38948,11153.71,12090.29,4672.37,5214.91,2981.04,3106.86,1196.64,1283.02,1430.89,1540.3,552.91,628.57,273.79,271.24
391,Dallas,TX,334623,11025.84,11510.93,4732.34,5094.36,3038.35,3077.41,1148.37,1176.09,1296.1,1323.87,582.57,600.3,249.11,261.31
393,El Paso,TX,75376,8791.18,9355.41,3766.4,4047.34,2347.75,2435.5,1019.91,1092.67,887.42,956.93,413.92,460.92,289.97,289.2
394,Fort Worth,TX,137160,11137.73,11703.71,4923.29,5390.35,3118.88,3141.43,1104.91,1135.56,1109.46,1128.49,666.22,679.66,249.6,267.22
396,Harlingen,TX,40188,11589.39,11845.48,5082.98,5033.39,2821.51,2938.22,1192.31,1239.66,1539.99,1617.75,381.5,429.15,308.26,304.23
397,Houston,TX,386289,11336.91,11466.12,5170.62,5276.25,2997.33,3025.63,1391.04,1396.53,1110.16,1103.47,409.86,407.79,250.47,248.77
399,Longview,TX,22518,10189.54,11158.21,4393.94,5076.75,2546.86,2638.12,1225.49,1306.42,1202.14,1269.29,533.68,580.78,304.39,305.89
400,Lubbock,TX,66991,10053.82,10741.61,4546.43,4903.75,2161.14,2267.85,1521.2,1620.91,955.63,1006.26,604.04,679.82,273.58,275.04
402,McAllen,TX,43130,12542.79,12829.21,5708.07,5579.97,2971.67,3127.46,1241.35,1331.04,1777.84,1891.18,186.81,214.23,307.36,302.55
406,Odessa,TX,31248,9343.07,9580.7,4373.74,4426.63,2114.72,2266.82,1124.32,1146.68,916.87,911.79,595.33,611.26,207.32,209.49
411,San Angelo,TX,20098,8733.68,9513.26,3651.6,4045.7,2027.24,2135.67,1504.19,1635.36,810.4,867.83,509.73,602.73,239.31,240.94
412,San Antonio,TX,202974,9791.4,10291.81,4215.12,4471.58,2926.59,3017.01,1041.69,1106.67,851.99,905.96,474.35,511.2,265.09,262.43
413,Temple,TX,30721,9949.16,10311.8,4512.73,4685.28,1918.79,2000.08,1856.36,1895.54,903.39,926.71,537.03,593.73,251.3,249.69
416,Tyler,TX,70368,10115.53,11083.62,4186.9,4856,2575.65,2663.01,1520.68,1639.39,1053.93,1108.83,487.33,530.01,306.57,306.39
417,Victoria,TX,19089,10046.1,10912.56,4501.8,5044.39,2556.62,2630.42,1552.34,1683.87,809.1,861.69,366.93,436.92,256.18,254
418,Waco,TX,32997,8783.36,9516.06,3598.24,4085.92,1973.42,2015.43,1422.12,1503.9,891.78,928.02,638.96,723.59,256.44,257.07
420,Wichita Falls,TX,25331,10636.89,10997.38,4714.65,4975.88,2451.53,2567.01,1329.97,1339.65,1338.54,1318.7,577.6,571.57,265.91,265.03
999,United States,US,25825378,9686.92,9686.92,4459.9,4459.9,2703.55,2703.55,1328.85,1328.85,563.83,563.83,382.69,382.69,248.1,248.1
421,Ogden,UT,26168,8279.45,8730.84,3067.56,3375.15,2367.74,2393.42,1151.19,1187.77,575.45,593.27,800.52,872.62,327.36,329.82
422,Provo,UT,22878,8910.85,9397.1,3642.24,3975.95,2331.79,2373.57,1068.69,1102.49,869.71,893.44,692.5,754.57,340.09,340.78
423,Salt Lake City,UT,121233,8283.11,8480.05,3567.54,3626.31,1960.49,1993.64,1311.9,1355.85,628.23,645.2,511.06,556.54,321.01,323.27
426,Arlington,VA,149374,8294.86,8116.33,3398.89,3406.46,2831.8,2706.67,1016.29,981.74,421.81,406.31,439.93,428.82,183.5,182.3
427,Charlottesville,VA,69334,8135.91,8357.86,3936.06,3917.11,1875.98,1955.01,1536.45,1640.18,310.94,327.97,276.4,317.02,194.36,193.29
428,Lynchburg,VA,32907,7826.14,8450.27,3662.12,4086.79,2143.04,2202.53,1017.52,1086.08,364.04,389.06,416.41,464.02,225.6,224.86
429,Newport News,VA,61702,8037.37,8626.96,3259.94,3634.04,2689.55,2796.99,1244.54,1304.88,386.49,405.28,230.01,257.96,228.24,226.89
430,Norfolk,VA,118135,8436.94,9125.47,3549.4,3987.6,2708.78,2828.84,1205.79,1275.82,460.24,485.36,270.94,303.78,251.97,250.64
431,Richmond,VA,167750,8639.24,9104.59,4033.57,4358.55,2523.08,2628.16,1113.1,1131.41,398.33,403.44,345.54,358.81,232.65,232.42
432,Roanoke,VA,88873,8447.22,9160.61,4034.06,4411.11,2242.15,2413.79,1174.84,1260.49,466.47,502.53,259.77,301.31,269.93,271.34
435,Winchester,VA,49362,8165.32,8441.58,4023.77,4121.22,1980.14,2074.88,1252.32,1297.63,306.97,316.91,401.69,429.01,203.39,202.99
424,Burlington,VT,74839,8133.81,7735.27,4067,3567.35,1640.68,1706.07,1668.79,1693.05,367.89,370.34,193.79,196.77,205,203.86
437,Everett,WA,45582,8171.85,7821.29,3698.49,3490.43,2094.79,2066.41,1538.77,1461.52,307.62,284.68,303.42,290.51,210.79,208.04
438,Olympia,WA,36866,8098.58,7661.29,3976.34,3640.42,2119.03,2090.57,1199.05,1144.27,322.19,308.29,265.92,258.96,206.11,204.43
439,Seattle,WA,217625,8192.91,7755.6,3776.89,3575.06,2246.9,2152.94,1373.6,1276.12,298.9,277.81,293.47,272.49,198.24,196.08
440,Spokane,WA,154863,8180.23,8033.07,3695.04,3562.58,2101.49,2094.76,1535.56,1533.11,321.49,315.05,264.72,265.52,252.22,252.02
441,Tacoma,WA,60637,8830.44,8428.76,4311.44,4090.71,2454.37,2414.81,1234.71,1139.23,308.16,284.86,298.51,276.24,212.31,210.38
442,Yakima,WA,26654,8224.78,7969.85,3941.19,3762.31,1934.86,1920.94,1660.46,1604.72,241.83,234.36,210.8,212.82,243,241.47
446,Appleton,WI,19700,7296.35,7711.81,3115.08,3404.77,1886.52,1926.55,1546.04,1604.62,178.14,183.55,355.32,375.22,213.9,213.94
447,Green Bay,WI,44867,7711.27,8160.75,3509.04,3826.05,1783.61,1834.96,1617.93,1663.33,190.99,197.59,396.02,420.97,204.41,204.76
448,La Crosse,WI,30503,7091.72,7091.6,3502.77,3358.1,1596.8,1673.71,1527.32,1572.86,115.37,120.04,173.47,184.82,190.08,193.51
449,Madison,WI,99068,7838.3,7641.18,3812.05,3620.2,1572.07,1612.03,1544.01,1515.67,258.74,249.54,457.78,445.53,187.85,188.43
450,Marshfield,WI,35179,8011.11,8264.28,3859.26,4007.24,2058.75,2078.73,1444.53,1498.44,166.64,172.98,246.78,269.6,224.54,223.94
451,Milwaukee,WI,219161,8903.95,9101.48,4240.45,4441.5,2187.05,2213.31,1490.96,1482.09,354.37,349.06,413.13,399.15,215.65,213.29
452,Neenah,WI,15890,7466.98,7844.25,3288.16,3546.24,1819.35,1869.24,1540.54,1579.48,201.18,206.63,368.24,393.48,247.44,244.75
456,Wausau,WI,20176,7701.01,8162.68,3507.79,3832.87,1992.46,2031.02,1497.6,1563.02,162.94,170.03,311.08,337.81,211.81,210.31
443,Charleston,WV,91836,9072.8,10117.31,4522.9,5144.13,2180.99,2366.21,1351.95,1508.84,462.7,517.93,263.4,285.6,292.58,296.14
444,Huntington,WV,39209,9679.74,10610.51,4639.31,5133.19,2342.81,2648.21,1483.69,1582.79,537.94,577.36,375.85,358.83,309.49,312.1
445,Morgantown,WV,41947,8995.76,9737.8,4398.04,4702.53,1901.92,2023.9,1596.22,1776.02,320.92,356.46,497.36,595.77,285,286.26
457,Casper,WY,25031,8266.7,8102.04,4070.01,3944.8,2004.24,1976.37,1403.47,1380.27,222.13,218.21,236.62,244.85,308.58,314.17
